eicosenoic,palmitic,palmitoleic,stearic,oleic,linoleic,linolenic,arachidic,class
-0.9305198617466961,-0.9741831814137663,-0.0780486509425568,1.260932340673248,-1.2718245865018687,0.3173400576716945,0.08641584997991189,0.9038838980198189,3
-0.8533432568128553,-1.0123158564133334,-0.13252556166756294,0.9797669709150061,-0.8225010486148885,-0.06854113490528081,0.13184771228552739,0.9038838980198189,3
-1.9041324162966884,-1.374576268909221,0.46672045630750447,1.9761775795319336,-1.7788594044844244,-0.06854113490528081,0.22271143689675837,0.9038838980198189,3
-1.5776160108073618,-1.3173772564098702,0.3032897241324861,1.5790931538207322,-1.4903030040065472,1.3978073968872253,0.9041893714809909,1.3302934565083437,3
-1.0729997477784023,-1.1267138814120348,0.8208203760200443,1.132681470257208,-1.2718245865018687,1.3978073968872253,0.9950530960922218,2.112044313737306,3
-1.9041324162966884,-1.4699079564081388,1.0659664742825719,1.5100349928274799,-1.247091180746622,1.4749836354026205,0.5407344730360668,1.969907794241131,3
-1.838829135198823,-1.1457802189118182,0.9570126528325597,1.6728149437401463,-1.4944252382990884,1.3206311583718302,-0.09531159924255009,0.9038838980198189,3
-0.7821033137970022,-1.241111906410736,0.16709744731997078,1.026627865874713,-1.0162460603643202,0.5488687732178796,0.2681432992023739,1.3302934565083437,3
-0.8889632283207818,-1.2601782439105196,0.27605126876998304,1.0685560350491878,-1.1193019176778478,1.089102442825645,1.1313486830090682,1.1881569370121687,3
-1.1620496765482187,-1.2792445814103033,0.16709744731997078,1.371918670840975,-1.3171691637198208,-0.14571737342067587,0.17727957459114288,1.969907794241131,3
-0.9364565236646838,-1.069514868912684,-0.4049101152925936,1.026627865874713,-0.9626570145612859,1.3978073968872253,0.9496212337866063,1.1881569370121687,3
-2.1178522453442477,-1.412708943908788,0.3850050902199953,1.7418731047333986,-1.3419025694750675,0.7032212502486698,0.9496212337866063,1.1170886772640813,3
-1.6607292776591904,-1.4699079564081388,0.684628099207529,1.1918741796799956,-0.8266232829074296,1.3978073968872253,0.7678937845641444,1.7567030149968685,3
-0.45558690830767545,-0.5356574189187444,-0.7590100350051334,0.7257315929755419,-0.6782228483759498,0.00863510361011425,0.08641584997991189,0.9038838980198189,3
-1.7141592349210801,-0.6119227689178787,-1.2493022315301885,1.3028605098477226,-0.7936454085671008,0.7803974887640649,0.7678937845641444,1.046020417515994,3
0.27462250760481877,-1.0885812064124676,-0.6500562135551211,0.07954451511010882,-0.09698781312765425,1.01192620431025,0.5407344730360668,0.8328156382717314,3
-1.6072993203973005,-1.069514868912684,-0.9224407671801518,1.5938913311764291,-0.9832681860239915,1.089102442825645,0.7678937845641444,0.9749521577679063,3
-1.6607292776591904,-0.9360505064141992,0.7935819206575412,1.2535332519953994,-1.0080015917792382,0.8575737272794599,0.9041893714809909,1.1881569370121687,3
-0.9364565236646838,-1.1267138814120348,0.19433590268247383,0.9378388017405315,-1.09044627763006,1.8608648279795956,1.1313486830090682,2.0409760539892186,3
-1.4054528151857166,-1.5271069689074894,1.6107355815326332,1.2190041714987734,-1.242968946454081,1.8608648279795956,1.2676442699259147,1.6856347552487811,3
-1.0433164381884634,-1.3936426064090046,0.49395891167000755,0.9649687935593092,-1.1564020263107178,1.7065123509488056,1.4039398568427612,2.467385612477743,3
-0.9898864809265737,-1.6605713314059742,0.1398589919574677,1.3916495739819044,-1.1440353234330944,0.7803974887640649,0.7224619222585288,0.6906791187755565,3
-0.9898864809265737,-1.546173306407273,0.4394820009450014,1.152412373398137,-1.1728909634808822,1.1662786813410402,1.0859168207034529,1.5434982357526061,3
0.49427899857036584,0.2460624185723814,0.03090517050745546,-0.03144181505761824,-0.6122670996952921,0.7803974887640649,0.08641584997991189,1.1170886772640813,3
0.7554921229618272,-0.21152968142242398,0.46672045630750447,-0.19175540307766845,-0.43913325940856585,1.01192620431025,0.22271143689675837,0.12213304079085673,3
0.8682886994035945,-0.2877950314215582,1.1749202957325842,-0.45565623258759724,-0.167065796100853,1.089102442825645,0.2681432992023739,0.4774743395312941,3
0.37554576021061065,-0.32592770642112534,0.4394820009450014,-0.14489450811796145,-0.31958846492487386,0.8575737272794599,0.17727957459114288,1.5434982357526061,3
0.2568125218508555,-0.09713165642372264,-0.3776716599300905,-0.06597089555424444,-0.36493304214282596,0.6260450117332748,0.4498707484248359,1.7567030149968685,3
0.6189488988481088,-0.1161979939235062,2.427889242407725,-0.5641761998627082,-0.2701216534143806,1.3978073968872253,0.5407344730360668,1.5434982357526061,3
0.4586590270624393,-0.07806531892393909,0.33052817949498914,-0.13502905654749683,-0.45562219657873027,1.089102442825645,0.6315981976472979,1.3302934565083437,3
0.6426955465200598,-0.23059601892220755,-1.0858714993551701,0.06227997486179572,-0.6617339112057854,1.2434549198564353,0.6315981976472979,0.33533782003511914,3
0.3992924078825617,-0.19246334392264042,0.657389643845026,-0.006778186131456675,-0.6493672083281621,0.6260450117332748,0.49530261073045134,0.7617473785236439,3
-0.06376722172048342,-0.3640603814206924,-0.2142409277550721,0.31878171569387603,-0.7524230656416897,1.7065123509488056,0.5407344730360668,0.8328156382717314,3
0.07871266431122277,-1.031382193913117,1.4745433047201177,0.20532902263353284,-0.6246338025729155,0.9347499657948549,0.40443888611922035,0.8328156382717314,3
0.3161791410307331,0.055399043574545816,0.41224354558249837,0.02775089436516952,-0.6658561454983265,1.9380410664949907,0.31357516150798936,1.4013617162564311,3
0.09652265006518605,-0.3640603814206924,2.2916969655952095,-0.03144181505761824,-0.5792892253549633,1.089102442825645,0.3590070238136049,1.1881569370121687,3
0.7376821372078639,-0.383126718920476,0.19433590268247383,-0.2534144753930724,-0.4721111337488947,1.2434549198564353,0.7678937845641444,1.4013617162564311,3
0.16776259308103914,-0.4593920689196102,-0.02357174021755067,0.10420814403627039,-0.45562219657873027,1.3206311583718302,0.2681432992023739,0.8328156382717314,3
0.17369925499902691,-0.09713165642372264,2.2644585102327066,-0.18188995150720383,-0.42676655653094253,1.1662786813410402,0.31357516150798936,0.619610859027469,3
0.4289757174725005,-0.03993264392437197,1.3655894832701057,-0.37426625713126405,-0.21653260761134624,1.2434549198564353,0.13184771228552739,1.4724299760045187,3
0.6664421941920108,-0.17339700642285688,1.58349712617013,-0.45072350680236495,-0.34432187068012043,1.4749836354026205,0.31357516150798936,1.7567030149968685,3
0.5417722939142678,-0.5737900939183116,1.93759704588267,0.09680905535842192,-0.9214346716358749,1.1662786813410402,-0.18617532385378108,0.6906791187755565,3
0.3577357744566474,-0.17339700642285688,-0.3776716599300905,0.09680905535842192,-0.5834114596475044,1.2434549198564353,0.13184771228552739,1.1170886772640813,3
0.1321426215731126,-0.15433066892307332,0.41224354558249837,0.20286265974091666,-0.801889877152183,1.089102442825645,0.5861663353416824,0.5485425992793815,3
0.4764690128164026,0.09353171857411292,0.8208203760200443,-0.35700171688295096,-0.1711880303933941,0.7032212502486698,0.49530261073045134,0.2642695602870317,3
-0.11126051706438549,-0.32592770642112534,1.964835501245173,-0.12516360497703222,-0.22889931048896955,1.1662786813410402,0.31357516150798936,1.046020417515994,3
0.7554921229618272,-0.5356574189187444,3.326758269370326,-0.12269724208441606,-0.8266232829074296,0.7032212502486698,-0.09531159924255009,-0.020003478705318215,3
0.2033825645889657,-0.554723756418528,0.9297741974700565,0.3039835383381791,-0.9791459517314504,1.01192620431025,0.49530261073045134,0.9038838980198189,3
0.39335574596457396,-0.5165910814189609,2.2372200548702037,-0.0018454603462243608,-0.7977676428596419,1.01192620431025,0.40443888611922035,0.4774743395312941,3
0.23900253609689223,-0.19246334392264042,1.3655894832701057,-0.1325626936548807,-0.44737772799364806,0.8575737272794599,0.6315981976472979,0.7617473785236439,3
0.27462250760481877,-0.7453871314163636,2.809227617482768,0.1658672163516743,-0.8637233915402994,0.9347499657948549,-0.23160718615939657,0.5485425992793815,3
-0.28342371268603045,-0.2687286939217747,2.2372200548702037,0.1954635710630682,-0.6658561454983265,1.2434549198564353,-0.0498797369369346,0.8328156382717314,3
0.8920353470755457,-0.30686136892134175,1.0659664742825719,-0.17449086282935536,-0.6287560368654566,0.5488687732178796,0.08641584997991189,0.9749521577679063,3
-0.2893603746040182,0.3795267810708663,1.7196894029826455,0.6616061577675219,-1.4944252382990884,0.4716925347024846,-0.32247091077062756,0.4774743395312941,3
0.17369925499902691,0.5129911435693512,-0.26871783848007824,0.10667450692888654,-0.6699783797908676,1.5521598739180154,0.5407344730360668,0.6906791187755565,3
-0.20031044583420185,0.1888634060730307,0.27605126876998304,0.8071215684318751,-1.4325917239109718,-0.37724608896686107,-0.14074346154816558,0.1932013005389442,3
-0.04002057404853238,0.1507307310734636,0.08538208123246159,0.8539824633915821,-1.5026697068841706,0.3173400576716945,-0.41333463538185855,0.6906791187755565,3
-0.5921301324213939,0.5892564935684854,0.3032897241324861,0.8120542942171074,-1.4119805524482663,1.01192620431025,0.08641584997991189,1.046020417515994,3
0.8860986851575579,1.084981268562858,0.4394820009450014,0.18066539370737125,-1.5315253469319583,1.1662786813410402,0.5407344730360668,0.619610859027469,3
1.052325218861215,0.03633270607476226,0.7663434652950382,-0.13502905654749683,-0.9131902030507927,0.8575737272794599,-0.0498797369369346,-0.020003478705318215,3
0.440849041308476,0.0172663685749787,0.5756742777575167,-0.1424281452253453,-0.45974443087127137,1.1662786813410402,0.4498707484248359,0.5485425992793815,3
0.832668727895668,-0.1161979939235062,0.5756742777575167,0.10667450692888654,-1.1481575577256355,0.9347499657948549,0.4498707484248359,0.8328156382717314,3
0.6189488988481088,-0.2496623564219911,0.3577666348574922,-0.04623999241331519,-0.5174557109668468,0.4716925347024846,0.08641584997991189,0.12213304079085673,3
0.9395286424194477,-0.13526433142328975,0.1398589919574677,-0.18682267729243612,-0.6493672083281621,0.6260450117332748,0.17727957459114288,1.7567030149968685,3
1.0701352046151784,-0.03993264392437197,1.8831201351576639,-0.32000627349370864,-0.7854009399820185,1.01192620431025,0.4498707484248359,0.8328156382717314,3
0.7970487563877415,0.39859311857064983,1.6924509476201424,-0.28301083010446626,-0.8142565800298063,1.4749836354026205,0.5407344730360668,1.2592251967602563,3
0.8979720089935334,-0.15433066892307332,1.202158751095087,-0.07336998423209291,-0.9997571231941559,1.01192620431025,0.4498707484248359,0.9038838980198189,3
0.3043058171947576,-0.4593920689196102,0.9297741974700565,0.2176608370966136,-0.8967012658806283,1.7065123509488056,0.31357516150798936,0.8328156382717314,3
0.38148242212859845,0.1888634060730307,0.8480588313825473,0.16833357924429046,-0.8266232829074296,1.2434549198564353,-0.32247091077062756,0.12213304079085673,3
0.32805246486670864,-0.3449940439209089,1.58349712617013,0.07707815221749266,-0.6370005054505388,0.9347499657948549,-0.640493946909936,0.4774743395312941,3
0.7079988276179251,0.6273891685680525,1.8286432244326576,-0.20408721754074924,-0.7029562541311964,0.3173400576716945,0.08641584997991189,0.4064060797832066,3
0.05496601663927174,-0.554723756418528,1.0659664742825719,0.46183076346561314,-1.1193019176778478,1.5521598739180154,0.49530261073045134,1.4013617162564311,3
0.20931922650695345,-0.4784584064193938,1.93759704588267,-0.20162085464813306,-0.34019963638757933,3.2500371212567067,0.31357516150798936,1.2592251967602563,3
0.019346045131345194,0.22699608107259783,0.6301511884825228,0.025284531472553367,-0.49272230521160015,1.7065123509488056,0.3590070238136049,1.4013617162564311,3
0.13807928349110035,-0.44032573141982667,-0.15976401703006599,0.20532902263353284,-0.5463113510146346,1.1662786813410402,-0.09531159924255009,0.9749521577679063,3
0.1024593119831738,0.13166439357368004,-0.6500562135551211,0.2595890062710883,-0.6328782711579977,0.08581134212550931,0.6315981976472979,1.1881569370121687,3
-0.05783055980249566,0.13166439357368004,-0.05081019558005373,0.2793199094120175,-0.645244974035621,0.3173400576716945,0.49530261073045134,1.3302934565083437,3
-0.22405709350615288,0.16979706857324717,0.9297741974700565,-0.08570179869517369,-0.3772997450204493,0.9347499657948549,1.6765310306764543,1.7567030149968685,3
-0.710863370781149,-1.107647543912251,3.9804811980704,1.1302151073645916,-2.195205068031076,1.5521598739180154,0.49530261073045134,2.0409760539892186,3
-0.05783055980249566,-1.069514868912684,2.7275122513952588,0.7232652300829258,-1.7087814215112256,1.2434549198564353,0.40443888611922035,1.8988395344930435,3
-0.5683834847494429,-1.031382193913117,3.0543737157452955,0.7503952219017035,-1.3171691637198208,1.3206311583718302,0.31357516150798936,1.1170886772640813,3
-1.815082487526872,-1.6224386564064073,1.3111125725450994,1.2412014375323188,-0.8101343457372652,1.01192620431025,0.31357516150798936,0.619610859027469,3
-0.7524200042070633,-1.0885812064124676,3.9260042873453935,0.9920987853780869,-1.8489373874576231,1.4749836354026205,0.4498707484248359,1.4724299760045187,3
-0.7286733565351123,-0.897917831414632,2.0737893226951853,0.6517407061970573,-0.8967012658806283,1.01192620431025,0.2681432992023739,1.4013617162564311,3
0.31024247911274533,-0.6309891064176623,0.9842511081950627,-0.1892890401850523,-0.36081080785028485,0.8575737272794599,0.8587575091753753,2.112044313737306,3
-0.663370075437247,-1.0885812064124676,1.3111125725450994,0.2571226433784721,-0.14233239034560638,0.7803974887640649,0.040983987674296396,1.4013617162564311,3
-1.8744491067067497,-1.412708943908788,1.4200663939951117,1.3768513966262075,-1.1811354320659644,0.7803974887640649,0.2681432992023739,2.964863430714355,3
-1.939752387804615,-1.4699079564081388,1.6107355815326332,1.0734887608344201,-0.6947117855461142,1.3206311583718302,0.5861663353416824,2.8227269112181803,3
-0.15281715049029979,-1.3555099314094374,1.58349712617013,0.042549071720866465,-0.18767696756355853,0.9347499657948549,0.7224619222585288,1.827771274744956,3
0.4230390555545127,-0.49752474391917734,0.6029127331200198,-0.6578979897821221,0.2822577417861273,0.6260450117332748,1.2676442699259147,1.6856347552487811,3
-0.05783055980249566,0.07446538107432937,-0.4049101152925936,0.15353540188859352,-0.5133334766743057,0.4716925347024846,1.4039398568427612,2.0409760539892186,3
-0.46746023214365096,-0.9932495189135498,2.3734123316827187,0.6936688753715319,-1.1357908548480122,0.7803974887640649,0.2681432992023739,1.1170886772640813,3
-0.3724736414558468,-0.9551168439139827,2.128266233420191,0.5950143596668857,-1.0409794661195668,0.8575737272794599,0.49530261073045134,1.1170886772640813,3
0.8148587421417047,-0.42125939392004313,0.2215743580449769,0.1560017647812097,-0.8472344543701351,0.5488687732178796,0.5407344730360668,-0.09107173845340569,3
-1.4173261390216922,-1.2983109189100868,1.0387280189200687,1.0636233092639555,-0.8554789229552173,0.7032212502486698,0.17727957459114288,1.969907794241131,3
-1.4945027439555332,-1.3936426064090046,0.684628099207529,1.0044305998411678,-0.6823450826684909,0.9347499657948549,0.49530261073045134,2.1831125734853933,3
-1.5716793488893739,-1.3555099314094374,1.202158751095087,0.9378388017405315,-0.608144865402751,1.01192620431025,0.22271143689675837,2.1831125734853933,3
-0.6158767800933449,-1.0123158564133334,3.408473635457835,0.5308889244588656,-1.0409794661195668,0.9347499657948549,0.8133256468697598,1.5434982357526061,3
-0.25967706501407944,-0.7835198064159307,1.202158751095087,0.3286471672643407,-0.686467316961032,0.9347499657948549,0.6770300599529133,1.827771274744956,3
0.14995260732707588,-0.5928564314180951,0.49395891167000755,0.2299926515596944,-0.6947117855461142,0.8575737272794599,0.5407344730360668,1.3302934565083437,3
0.17963591691701467,-0.72632079391658,1.964835501245173,0.39277260247236073,-1.1399130891405533,0.8575737272794599,0.5861663353416824,1.046020417515994,3
